empirical,theoretical
0.003945985298484278,0.003939503611326765
0.003949293391374696,0.003943516890300566
0.003952153515781744,0.0039475330060554075
0.0039524836770962295,0.003951551962422109
0.003953918289320048,0.003955573763239134
0.003954285933244327,0.003959598412352604
0.003959033207784048,0.003963625913616325
0.00396063940643011,0.0039676562708918055
0.003962052748249335,0.003971689488048276
0.003965261832112245,0.003975725568962712
0.0039752342624247775,0.003979764517519849
0.003981279520765026,0.00398380633761221
0.003981890785388364,0.003987851033140124
0.003982292329502812,0.0039918986080117414
0.003986848562341005,0.0039959490661430645
0.003988668960425747,0.004000002411457957
0.003998323013667149,0.004004058647888175
0.004004558440034077,0.004008117779373384
0.004005074373151618,0.0040121798098611775
0.004012764779330335,0.0040162447433070994
0.004037581971172221,0.004020312583674672
0.0040385315997570545,0.004024383334935404
0.004038559213890413,0.004028457001068828
0.004040600695892772,0.004032533586062503
0.004043080752855522,0.004036613093912057
0.004051856572730338,0.0040406955286211845
0.004055504694041423,0.004044780894201696
0.0040576875591754255,0.004048869194673514
0.004058771035926077,0.004052960434064709
0.004063882533733833,0.004057054616411523
0.004064399451229217,0.0040611517457583785
0.004066446378544329,0.004065251826157912
0.004068383379963458,0.004069354861670995
0.004071685976212179,0.004073460856366749
0.004073013395173908,0.004077569814322577
0.004077882176775925,0.0040816817396241755
0.0040780640255398855,0.00408579663636557
0.0040842157122408795,0.004089914508649124
0.004087441029025217,0.004094035360585568
0.004097727430092901,0.004098159196294025
0.004100996418654523,0.004102286019902026
0.00410260149173499,0.00410641583554554
0.004104802440504318,0.00411054864736899
0.004105182227752059,0.00411468445952528
0.00410676127585393,0.004118823276175818
0.004108299544659001,0.004122965101490538
0.004108553752184961,0.004127109939647922
0.0041093830424751565,0.004131257794835027
0.00412143333833296,0.004135408671247501
0.004125558540602113,0.004139562573089618
0.004126402522740668,0.004143719504574287
0.004129159218635759,0.004147879469923089
0.004131318041460174,0.004152042473366293
0.004135344253563555,0.004156208519142879
0.004138437717065645,0.004160377611500565
0.004149156360221673,0.004164549754695832
0.004151142308889123,0.0041687249529939446
0.0041584433040833604,0.004172903210668975
0.0041584866662045875,0.00417708453200383
0.00416393696891414,0.004181268921290271
0.0041662780759193704,0.004185456382828944
0.004168470733392871,0.004189646920929399
0.004169951111478276,0.004193840539910116
0.004179551237880018,0.004198037244098528
0.004180371263034485,0.00420223703783105
0.004185044851956088,0.004206439925453098
0.004188264552353049,0.004210645911319117
0.004189051548121603,0.004214854999792608
0.00419336814021537,0.004219067195246147
0.00419401024289915,0.004223282502061415
0.004196395904357553,0.004227500924629221
0.004196795014081732,0.004231722467349526
0.004205767523807066,0.00423594713463147
0.004210882417443308,0.004240174930893399
0.004213926296696424,0.00424440586056289
0.004222486660554435,0.004248639928076768
0.004222874002113283,0.004252877137881145
0.004233745497876154,0.0042571174944314345
0.00424834498360406,0.004261361002192389
0.0042491657941913785,0.004265607665638112
0.004252912488773478,0.004269857489252094
0.004257345478982898,0.004274110477527235
0.004259079576108146,0.004278366634965872
0.004260028316462786,0.004282625966079804
0.004271991880393303,0.004286888475390315
0.004276574074888385,0.0042911541674282095
0.004278936880418929,0.004295423046733832
0.004282859040007636,0.00429969511785709
0.004283841610843067,0.004303970385357497
0.004288921596940089,0.004308248853804175
0.004297460078033347,0.004312530527775903
0.0043040673720228795,0.004316815411861133
0.004304547441233729,0.004321103510658021
0.004308104741915578,0.00432539482877445
0.004313656700160963,0.004329689370828062
0.004315184751378855,0.004333987141446281
0.004321233329023025,0.004338288145266344
0.004321450912161531,0.004342592386935329
0.0043280668005423045,0.004346899871110179
0.004330299371157156,0.004351210602457731
0.004331546726927468,0.004355524585654745
0.004336397311808203,0.004359841825387933
0.004344259504031021,0.004364162326353981
0.004344706426528497,0.004368486093259588
0.00434589499313881,0.004372813130821482
0.0043479575937630174,0.004377143443766454
0.0043481490259159455,0.004381477036831394
0.0043518808710063875,0.004385813914763302
0.004353577476680713,0.004390154082319329
0.004357220506864032,0.004394497544266811
0.004357588661577219,0.0043988443053832775
0.004358517247103601,0.004403194370456504
0.004374396394754287,0.004407547744284526
0.004376134280366706,0.0044119044316756695
0.004379671374368822,0.004416264437448586
0.004379975663030181,0.004420627766432277
0.004382561922582698,0.0044249944234661266
0.004390393586783205,0.004429364413399931
0.004393762963959845,0.004433737741093921
0.0043950564227624445,0.004438114411418803
0.0043950897112042045,0.004442494429255778
0.004398432142127241,0.004446877799496585
0.004405901010671273,0.004451264527043517
0.00441110770119818,0.004455654616809455
0.004415990400217083,0.004460048073717906
0.004417521830747853,0.004464444902703024
0.004418649376638925,0.004468845108709647
0.004423581418237808,0.004473248696693321
0.00442453683090064,0.004477655671620339
0.0044320825854283,0.004482066038467765
0.004437500717510867,0.004486479802223466
0.004440562592291031,0.0044908969678861465
0.004450267005505958,0.004495317540465377
0.00445907856133497,0.004499741524981626
0.004464610997279829,0.004504168926466291
0.004486603146490201,0.004508599749961729
0.004488202800243993,0.004513034000521291
0.0044882425036429155,0.0045174716832093505
0.004496906376865187,0.004521912803101336
0.004499004386905904,0.0045263573652837685
0.004499143395702933,0.004530805374854284
0.004509912201432632,0.0045352568369216705
0.004510762235173736,0.004539711756605902
0.004514054799826639,0.004544170139038169
0.004515610568993397,0.0045486319893609135
0.004515657353502553,0.004553097312727853
0.004517089856169311,0.004557566114304025
0.004518674540652148,0.004562038399265814
0.00455554120016638,0.004566514172800981
0.00455811333607644,0.0045709934401087044
0.004563625245725608,0.0045754762063996085
0.004567576572035048,0.004579962476895798
0.004570899557750398,0.00458445225683089
0.004571393704906432,0.00458894555145005
0.004573641991288437,0.004593442366010025
0.004575791011695085,0.004597942705779172
0.004579785442794901,0.004602446576037506
0.004581571597211967,0.004606953982076716
0.004582676202051786,0.0046114649292002124
0.004582746869790377,0.004615979422723159
0.004589926758308882,0.004620497467972497
0.004592265438429624,0.004625019070286995
0.0045953871307407995,0.004629544235017279
0.004600076117167472,0.004634072967525859
0.004602188928397602,0.004638605273187172
0.0046042482363628165,0.0046431411573876185
0.0046068530669916355,0.0046476806255255874
0.004617267202652153,0.004652223683011502
0.0046217936806313906,0.0046567703352678545
0.004625405579761266,0.004661320587729239
0.004639176110097509,0.004665874445842377
0.004649692103728578,0.0046704319150661765
0.004650327772307908,0.004674993000871747
0.00465357844629509,0.004679557708742444
0.004658635595728308,0.0046841260441739105
0.004662264354815329,0.004688698012674102
0.004666824889507079,0.004693273619763331
0.004668268489479953,0.004697852870974302
0.00467046716205001,0.0047024357718521426
0.004692412531786483,0.0047070223279544535
0.004696347293925797,0.004711612544851333
0.004701404643641716,0.004716206428125421
0.004701454206831088,0.0047208039833719325
0.004702006343434442,0.004725405216198698
0.004703946182330179,0.0047300101322261985
0.004705646869852385,0.004734618737087606
0.00470760732966681,0.004739231036428823
0.004709440830370004,0.004743847035908514
0.004712102588749087,0.004748466741198147
0.004713232979324258,0.0047530901579820335
0.004727465281315527,0.004757717291957368
0.004733010286607407,0.004762348148834264
0.004733910854158828,0.004766982734335789
0.004736689738891617,0.004771621054198013
0.004745207459614188,0.00477626311417004
0.0047557947608954584,0.004780908920014047
0.004757572455779735,0.00478555847750533
0.004763932385748425,0.004790211792432338
0.004765249692318008,0.004794868870596713
0.004772140646461975,0.0047995297178133325
0.004772983830424446,0.004804194339910343
0.0047751381015328845,0.004808862742729211
0.004776627614024545,0.0048135349321247545
0.0047769748864945685,0.004818210913965188
0.004795270808673646,0.004822890694132154
0.004799440756277792,0.004827574278520782
0.004801961895469074,0.004832261673039708
0.004813558684346887,0.004836952883611131
0.00482283627517005,0.004841647916170843
0.00482576354147958,0.004846346776668288
0.0048293281890985015,0.004851049471066582
0.004840069069184362,0.004855756005342567
0.004844818435964057,0.0048604663854868455
0.00485292497693407,0.004865180617503837
0.004861119448677655,0.0048698987074118
0.004872655290214065,0.004874620661242892
0.00487455388475623,0.0048793464850432015
0.00487991418011887,0.004884076184872792
0.004892994381336044,0.004888809766805747
0.0048940402386919435,0.004893547236930215
0.0049025659015394935,0.0048982886013484465
0.004906833191083995,0.004903033866176841
0.0049115663052661795,0.004907783037545993
0.004912497435960637,0.004912536121600728
0.004926376973869405,0.004917293124500155
0.004927064630053338,0.0049220540524177
0.0049270851442169,0.004926818911541165
0.004940806869320934,0.004931587708072757
0.004951752838327973,0.004936360448229145
0.004952451675889036,0.004941137138241487
0.004954027618430432,0.0049459177843555
0.004958731475564818,0.004950702392831481
0.004965811362992914,0.004955490969944373
0.004969958290348332,0.004960283521983788
0.004979724930248328,0.004965080055254073
0.004981561796743819,0.0049698805760743404
0.004989099217576988,0.004974685090778524
0.00499135934998679,0.004979493605715419
0.004994565227419603,0.004984306127248737
0.005000224526538713,0.004989122661757134
0.005005076111427566,0.00499394321563428
0.005007691903809307,0.004998767795288886
0.005011538647026581,0.005003596407144766
0.005017083678739688,0.005008429057640868
0.00501865472120594,0.005013265753231341
0.005023479546998236,0.0050181065003855685
0.005027266663012911,0.005022951305588216
0.005046251636546387,0.005027800175339286
0.005047765982627808,0.005032653116154158
0.005052861532058542,0.005037510134563649
0.005057160361481683,0.005042371237114047
0.0050584580013637165,0.005047236430367169
0.00506021089554648,0.0050521057209004065
0.005063351124022751,0.005056979115306776
0.00506644894916751,0.0050618566201949666
0.005066756713753326,0.00506673824218939
0.005070657249078105,0.005071623987930233
0.00507573871156216,0.005076513864073499
0.0050776503914126275,0.005081407877291067
0.00508092900178779,0.005086306034270732
0.005082640126358964,0.005091208341716269
0.005087489372944953,0.005096114806347475
0.0050921390201465674,0.0051010254349002125
0.005096943165010512,0.005105940234126476
0.005098540255540941,0.005110859210794431
0.005112853714117592,0.005115782371688471
0.005115831699277706,0.005120709723609267
0.00512255262191684,0.0051256412733738195
0.005138811642702121,0.005130577027815515
0.00516377793934629,0.005135516993784167
0.005172743307828895,0.005140461178146078
0.005174762959693269,0.005145409587784089
0.00517705029404035,0.005150362229597632
0.005187855592608183,0.005155319110502786
0.005194231385702061,0.005160280237432323
0.00519959793041419,0.005165245617335768
0.005222009593945531,0.00517021525717945
0.005225607503703655,0.005175189163946558
0.005229694825733024,0.005180167344637189
0.005231811639097528,0.005185149806268408
0.005232621071539559,0.005190136555874305
0.005235087088060697,0.005195127600506038
0.0052366326175291925,0.005200122947231901
0.005250461515055739,0.005205122603137371
0.005251783434291321,0.005210126575325163
0.0052524541437316205,0.005215134870915296
0.00525491275233235,0.005220147497045132
0.005266990122249723,0.005225164460869448
0.005272397211654303,0.0052301857695604805
0.005274113772692282,0.005235211430307987
0.005274188014719142,0.005240241450319304
0.005274466253076558,0.005245275836819401
0.0052747211726353535,0.0052503145970509415
0.005274784749744063,0.00525535773827433
0.005276212582379612,0.005260405267767787
0.005285579469784085,0.005265457192827387
0.0052932130439088745,0.005270513520767134
0.005296783149690745,0.005275574258919009
0.005297461717391282,0.005280639414633033
0.005305605597730134,0.0052857089952773224
0.005308736914554524,0.005290783008238151
0.005310868132331115,0.005295861460920007
0.005313135021707126,0.005300944360745658
0.005315226385213791,0.005306031715156202
0.005315264038256141,0.005311123531611133
0.005334496215631035,0.0053162198175883985
0.005345651807668252,0.005321320580584466
0.005349170322924465,0.005326425828114372
0.005349940740769964,0.005331535567711798
0.005358387892648718,0.005336649806929118
0.0053664584596386025,0.005341768553337466
0.005376620544514543,0.0053468918145268005
0.005389883899053871,0.005352019598105961
0.005390966523133679,0.005357151911702728
0.005398823033678411,0.005362288762963901
0.005412702503076114,0.005367430159555339
0.005418466926817037,0.005372576109162039
0.0054367236598512475,0.005377726619488198
0.005443216644540935,0.005382881698257266
0.005443966458603532,0.00538804135321202
0.0054478268396619955,0.005393205592114628
0.005453252589358859,0.005398374422746706
0.0054546217810757525,0.005403547852909389
0.005456952981941696,0.005408725890423393
0.005459047236137382,0.005413908543129079
0.00546876325606592,0.00541909581888652
0.005474171264994707,0.005424287725575569
0.005474891775861836,0.005429484271095923
0.005499206977724672,0.005434685463367183
0.005503949406224215,0.005439891310328931
0.005513522269414116,0.0054451018199407845
0.005515345396736024,0.005450317000182485
0.005522109174134017,0.0054555368590539334
0.005522728621844344,0.005460761404575288
0.005530958803241469,0.005465990644787013
0.005531179438363662,0.005471224587749954
0.0055425198560102515,0.0054764632415454035
0.0055481285399777355,0.005481706614275176
0.005550904354310306,0.005486954714061668
0.005551633059518793,0.005492207549047933
0.005557193320340492,0.00549746512739775
0.0055575346072262236,0.005502727457295691
0.005566337059444634,0.005507994546947194
0.005568783286084247,0.005513266404578634
0.005590771670906547,0.0055185430384373894
0.005593648731084068,0.005523824456791919
0.0056016791383882575,0.005529110667931824
0.005602163201562357,0.005534401680167933
0.005615107363755402,0.005539697501832356
0.005621630538721854,0.0055449981412785815
0.0056217051423564784,0.005550303606881524
0.005629692414537514,0.00555561390703761
0.005650107137734804,0.005560929050164849
0.005651722158706185,0.005566249044702905
0.00565584806190339,0.005571573899113173
0.00565600717567457,0.005576903621878853
0.005656018246009177,0.005582238221505022
0.005656522856278011,0.005587577706518708
0.005657715096928528,0.005592922085468969
0.005661302359194341,0.005598271366926965
0.005663883230405176,0.005603625559486033
0.005665993236064502,0.005608984671761772
0.00566676972454426,0.005614348712392105
0.0056680546723996,0.005619717690037365
0.005678423234106264,0.005625091613380367
0.005680939348407819,0.005630470491126491
0.005682493369011596,0.005635854332003754
0.005687836197695403,0.005641243144762898
0.0056933741807282945,0.00564663693817745
0.005701311782081678,0.005652035721043817
0.005701406762775252,0.005657439502181358
0.0057045744869867465,0.005662848290432463
0.005712648465666603,0.00566826209466264
0.005732960902911699,0.005673680923760583
0.005739002581785245,0.00567910478663826
0.005744886090807776,0.005684533692230991
0.0057454979775385245,0.005689967649497535
0.005762217079075885,0.005695406667420157
0.005765682681059314,0.005700850755004734
0.005773041293687886,0.005706299921280807
0.005773740580688566,0.0057117541753016875
0.005776265134795157,0.005717213526144525
0.005777575886537503,0.0057226779829104065
0.005778065421115065,0.005728147554724418
0.005779988162195326,0.005733622250735747
0.005780103609533883,0.005739102080117763
0.00578319305662843,0.005744587052068092
0.0057849937393161036,0.005750077175808713
0.005792614403385951,0.005755572460586038
0.0057935749054666,0.005761072915670998
0.005801401578615847,0.005766578550359132
0.005805118598722493,0.005772089373970669
0.005813280974921009,0.005777605395850614
0.0058212975423113655,0.005783126625368846
0.005826741526144499,0.005788653071920193
0.0058400123463568585,0.0057941847449245205
0.0058447438622169084,0.005799721653826832
0.005848055847330801,0.005805263808097348
0.005852138393167797,0.005810811217231595
0.00585223379808205,0.005816363890750496
0.005852764914920691,0.005821921838200464
0.005855092660451089,0.005827485069153484
0.005857979645781483,0.0058330535932072216
0.0058687403922511455,0.005838627419985092
0.0058687719467434354,0.005844206559136363
0.005873608753104977,0.005849791020336247
0.005874110497922316,0.0058553808132859875
0.005875824110641012,0.005860975947712969
0.005883082119032157,0.00586657643337078
0.005885168600209302,0.0058721822800393364
0.005891361253995822,0.0058777934975249545
0.005894155770659756,0.005883410095660462
0.005901938139518018,0.0058890320843052735
0.00590286888537489,0.005894659473345511
0.005906739248904648,0.005900292272694076
0.005912423489309079,0.005905930492290756
0.005918033191428376,0.005911574142102322
0.0059187704241694256,0.005917223232122623
0.005920319740485444,0.005922877772372682
0.005921279470635955,0.005928537772900797
0.005924032024015272,0.005934203243782642
0.005925162542010885,0.005939874195121356
0.005929946026089261,0.005945550637047646
0.005936460106801322,0.0059512325797198996
0.005955049290869152,0.005956920033324257
0.0059650148557227264,0.005962613008074745
0.005970634082711909,0.005968311514213354
0.005973544536518535,0.005974015562010142
0.005974033054256402,0.00597972516176335
0.005976232187461759,0.00598544032379949
0.005977473311659397,0.005991161058473452
0.005986931608755089,0.005996887376168615
0.005998332416942906,0.006002619287296937
0.006001242880664268,0.00600835680229907
0.006004388726744171,0.006014099931644465
0.006007425631419171,0.006019848685831462
0.006023561140607238,0.006025603075387417
0.00604017802626261,0.006031363110868795
0.006044510887012709,0.006037128802861278
0.006052091618771439,0.006042900161979871
0.006052598963278241,0.006048677198869022
0.006053233372926237,0.006054459924202706
0.006055798487675068,0.006060248348684556
0.00606686025214339,0.006066042483047967
0.006067786616931116,0.006071842338056193
0.006091548664299805,0.006077647924502476
0.0061025067906368274,0.006083459253210135
0.00610282228456497,0.006089276335032696
0.0061036618475198146,0.006095099180854
0.00610811995322641,0.006100927801588303
0.006110768170139391,0.006106762208180402
0.006112063208756492,0.00611260241160574
0.006112190989355684,0.006118448422870525
0.006117034998850426,0.006124300253011841
0.006119219297061218,0.006130157913097764
0.006120836374693996,0.006136021414227475
0.006125259622816036,0.006141890767531378
0.006125453147861205,0.0061477659841712206
0.0061291934477094925,0.006153647075340194
0.006135141454627381,0.006159534052263071
0.006137227535266562,0.006165426926196321
0.006154766631316498,0.006171325708428205
0.00617229386494994,0.00617723041027893
0.006172864728550442,0.006183141043100739
0.006174109001595263,0.006189057618278046
0.006179735730940453,0.006194980147227557
0.006183403178181349,0.006200908641398381
0.006188753201281615,0.006206843112272166
0.006190568270498964,0.00621278357136321
0.006198126396410299,0.006218730030218585
0.006203203731155918,0.006224682500418268
0.006203750348091432,0.006230640993575257
0.006207827920518251,0.006236605521335702
0.006209181043140624,0.006242576095379027
0.006209654060202054,0.006248552727418054
0.00622599698507921,0.006254535429199131
0.006227582344353576,0.006260524212502265
0.006230449906626412,0.006266519089141236
0.006234879363884019,0.006272520070963742
0.006262423067035783,0.006278527169851516
0.006277350361170088,0.006284540397720456
0.006288264067173963,0.006290559766520764
0.006294040001023349,0.006296585288237061
0.006300992420676645,0.006302616974888543
0.006310524944605808,0.006308654838529081
0.0063283236481039284,0.006314698891247382
0.006335225589640295,0.006320749145167109
0.00633600934390758,0.00632680561244701
0.006336858333762553,0.006332868305281062
0.006341269928195316,0.0063389372358986125
0.006355317662069107,0.006345012416564491
0.006387565952937248,0.0063510938595791695
0.006400770148584881,0.006357181577278887
0.006405387005054566,0.006363275582035791
0.006405867428361037,0.006369375886258073
0.006410401346033642,0.006375482502390115
0.00643036755402978,0.006381595442912622
0.006441756879423291,0.006387714720342762
0.006449134207981509,0.006393840347234311
0.0064495234249734995,0.006399972336177791
0.006463907249074606,0.006406110699800619
0.0064644346217501356,0.0064122554507672425
0.0064724136134605495,0.006418406601779291
0.006479405970527374,0.006424564165575706
0.006489534402378351,0.006430728154932905
0.006496434159444751,0.0064368985826649214
0.006524256720020473,0.006443075461623532
0.006539855517490048,0.0064492588046984375
0.006550620967657274,0.00645544862481739
0.006552621421423599,0.0064616449349463355
0.006559758288586494,0.006467847748089584
0.006562856760707794,0.006474057077289946
0.006566776058917145,0.006480272935628881
0.006573917480611077,0.006486495336226662
0.006581429071457347,0.006492724292242514
0.006584921660848085,0.00649895981687478
0.0065873716891000494,0.00650520192336106
0.006607659337591831,0.00651145062497838
0.006619397854175903,0.006517705935043343
0.006654650624996428,0.006523967866912274
0.006658243493670869,0.006530236433981399
0.006664684901621365,0.006536511649686985
0.006664927093767925,0.006542793527505493
0.006667825195773615,0.006549082080953763
0.006668036268313041,0.006555377323589159
0.006674346675070532,0.006561679269009719
0.006674431680158299,0.006567987930854335
0.006676121070933613,0.006574303322802901
0.006693317376731213,0.006580625458576496
0.0066946882420022905,0.00658695435193752
0.006703016191770925,0.006593290016689883
0.006707537980955747,0.0065996324666791634
0.006723742466209291,0.0066059817157927666
0.006726163167820098,0.006612337777960102
0.006735860497161093,0.0066187006671527444
0.006739375702704942,0.006625070397384613
0.006743283848190264,0.00663144698271213
0.006744713026284044,0.0066378304372343945
0.006754265525708958,0.006644220775093363
0.006757738829589202,0.006650618010474001
0.006761993206142694,0.006657022157604482
0.0067621489447023606,0.00666343323075634
0.006763655033064295,0.006669851244244665
0.006770408059506738,0.0066762762124282565
0.006785317174750186,0.006682708149709817
0.006786184662500819,0.006689147070536123
0.006790072060750163,0.006695592989398201
0.006796621602501177,0.006702045920831517
0.006799606905928304,0.006708505879416147
0.006801177205931153,0.006714972879776959
0.00680781140410406,0.006721446936583808
0.0068100066742886045,0.006727928064551694
0.006814987851650169,0.0067344162784409725
0.006820057218016873,0.006740911593057525
0.006825131663336856,0.0067474140232529475
0.006827643864152966,0.006753923583924737
0.006827895182173603,0.006760440290016485
0.006827996291072211,0.0067669641565180514
0.0068314656564397586,0.006773495198465773
0.006832707945038062,0.006780033430942651
0.006839043130503465,0.006786578869078519
0.006853049494762564,0.00679313152805027
0.006873490426104689,0.006799691423082026
0.00687560992740012,0.006806258569445344
0.00687629457970812,0.006812832982459406
0.006879649270201807,0.006819414677491224
0.006885955953761569,0.00682600366995582
0.006890067206779857,0.006832599975316448
0.006891729985890438,0.006839203609084775
0.006895972096219075,0.006845814586821088
0.00692227859446036,0.006852432924134501
0.006938205508882453,0.0068590586366831545
0.00693992830855833,0.006865691740174414
0.006967546751368736,0.006872332250365074
0.006969357359433728,0.0068789801830615805
0.006970441154213844,0.0068856355541202195
0.006972421769631809,0.006892298379447328
0.006973918763539491,0.0068989686749995225
0.006975351774578545,0.006905646456783882
0.0069782352087953345,0.006912331740858169
0.0070001674521284266,0.0069190245433310565
0.007004818206595188,0.006925724880362317
0.007011813342436335,0.006932432768163055
0.007036932456530046,0.006939148222995927
0.007047179007028323,0.0069458712611753315
0.007066394604181535,0.006952601899067658
0.007067015612433759,0.006959340153091487
0.007104823210054775,0.0069660860397178165
0.007117149399711989,0.006972839575470291
0.007118790464838223,0.006979600776925408
0.0071245005128419345,0.006986369660712751
0.007132109471612323,0.006993146243515217
0.007143552202202433,0.006999930542069244
0.007146132626552296,0.007006722573165025
0.007150719671485561,0.007013522353646752
0.007156815290887332,0.007020329900412841
0.007166248297147196,0.007027145230416156
0.007181127680980261,0.007033968360664256
0.007190087666194965,0.007040799308219613
0.007190543023041528,0.0070476380901998556
0.0071922762160755785,0.007054484723778007
0.007198986239638383,0.007061339226182711
0.007199602372704748,0.0070682016146984845
0.00721960550406614,0.007075071906665947
0.007224712412713753,0.007081950119482069
0.0072273253940662655,0.007088836270600407
0.00724018929868734,0.007095730377531355
0.007246968865068246,0.007102632457842387
0.007251604347304333,0.007109542529158295
0.007267333389360461,0.007116460609161451
0.007274083476990469,0.007123386715592048
0.007296453261973333,0.007130320866248343
0.007309466247102568,0.0071372630789869294
0.007316779084127409,0.007144213371722969
0.0073225734732157086,0.007151171762430459
0.007331524533227461,0.00715813826914248
0.007331562352930657,0.007165112909951461
0.0073362028659989115,0.007172095703009425
0.007336973904846125,0.007179086666528275
0.007341247166254297,0.00718608581878002
0.007350924464710251,0.007193093178097068
0.007364949699718827,0.007200108762872472
0.007367491428992769,0.007207132591560202
0.007374244124100163,0.007214164682675416
0.007376972346246735,0.007221205054794725
0.007384483912115138,0.007228253726556459
0.0073879791026203595,0.00723531071666094
0.007402850930295413,0.007242376043870765
0.007410869041760616,0.0072494497270110675
0.007418338942680347,0.007256531784969796
0.007420240170587233,0.007263622236698003
0.007422666857709502,0.00727072110121011
0.007422969038793706,0.007277828397584191
0.0074281075200332974,0.007284944144962264
0.007433802662011824,0.007292068362550558
0.00743799419741685,0.00729920106961982
0.0074550117037161315,0.007306342285505581
0.0074570057070609055,0.0073134920296084585
0.007468545807300039,0.007320650321394436
0.0074715178302257185,0.007327817180395167
0.007472058745414269,0.00733499262620825
0.007479350585088897,0.007342176678497554
0.0074832602775011595,0.007349369356993477
0.007491028758400478,0.007356570681493273
0.007495107311619363,0.007363780671861338
0.007505999336053129,0.007370999348029515
0.007520497683233408,0.007378226729997402
0.007527170139194829,0.007385462837832646
0.007543520527347469,0.007392707691671265
0.00754643565423295,0.007399961311717938
0.007550075919319478,0.007407223718246333
0.007550286253256724,0.007414494931599403
0.0075548234070398,0.007421774972189708
0.007564318853171291,0.007429063860499736
0.007578551963772627,0.007436361617082212
0.007582865309563189,0.007443668262560408
0.0075853362974985655,0.007450983817628487
0.0075883299527784165,0.007458308303051804
0.007595202316246788,0.0074656417396672435
0.0075964112192083225,0.007472984148383541
0.007598155908861606,0.00748033555018161
0.0076016337335064535,0.007487695966114873
0.0076144656858746634,0.0074950654173095935
0.007625591001096485,0.007502443924965209
0.007627689520899282,0.007509831510354665
0.007631925528767312,0.007517228194824768
0.007639475544964323,0.007524633999796493
0.007648990404922007,0.0075320489467653575
0.007654905094417366,0.007539473057301742
0.007663368540991575,0.007546906353051245
0.007669547497343263,0.007554348855735041
0.007674921222523036,0.007561800587150204
0.007677017920904708,0.007569261569170081
0.007677698887792406,0.007576731823744635
0.007689500366421985,0.007584211372900799
0.007700419572142611,0.007591700238742843
0.007700770579152319,0.007599198443452734
0.007715554194755794,0.0076067060092904724
0.007735364029610739,0.007614222958594492
0.00775921821038944,0.007621749313782
0.007759825290176235,0.007629285097349353
0.007762348038052369,0.007636830331872428
0.007766400785042239,0.007644385040006996
0.007779265122236645,0.007651949244489096
0.007810427958170496,0.007659522968135404
0.007818028304517978,0.007667106233843619
0.007821369956111879,0.007674699064592844
0.007829687039233625,0.007682301483443968
0.007832058860897696,0.007689913513540048
0.007844437715941663,0.007697535178106703
0.007855392051398104,0.007705166500452497
0.007859066669906177,0.007712807503969342
0.007861932330142526,0.007720458212132877
0.007865107538264339,0.007728118648502872
0.007895193960570888,0.007735788836723643
0.007898892144031291,0.007743468800524427
0.007906663103760855,0.007751158563719799
0.007930048237406936,0.0077588581502100835
0.007933785342503982,0.007766567583981748
0.007943564217239817,0.007774286889107832
0.007949490039337079,0.007782016089748349
0.007957112982937699,0.007789755210150709
0.0079609220858326,0.007797504274650131
0.00796703768546897,0.007805263307670062
0.007984162486609547,0.007813032333722617
0.007984638387253773,0.007820811377408981
0.007990800890775009,0.007828600463419867
0.00800977476565249,0.007836399616535913
0.008011325588375771,0.007844208861628147
0.008011346319090451,0.007852028223658403
0.008017201438981714,0.007859857727679762
0.008017462328290557,0.007867697398837019
0.008018226288550347,0.007875547262367086
0.008019952415550036,0.007883407343599469
0.008030268560274167,0.007891277667956708
0.008042045466851042,0.007899158260954829
0.008042221621999066,0.007907049148203808
0.008059841318790173,0.00791495035540801
0.008071780009599884,0.007922861908366684
0.008074883002581489,0.00793078383297437
0.008088261847927158,0.007938716155221424
0.008090553686389078,0.007946658901194458
0.008122213366968042,0.007954612097076812
0.008126275994283137,0.007962575769149044
0.008126979448113726,0.007970549943789387
0.008127301202800773,0.00797853464747425
0.008128355258670249,0.007986529906778676
0.008133892499088191,0.007994535748376868
0.008145351740175708,0.008002552199042633
0.00815206120173887,0.008010579285649917
0.008170044227674658,0.008018617035173271
0.008186912526395529,0.008026665474688362
0.008197216847418268,0.00803472463137247
0.008205213718762608,0.008042794532505003
0.00820794923000566,0.008050875205467987
0.008224575197686365,0.008058966677746603
0.008235268055548674,0.00806706897692968
0.008237939521607465,0.008075182130710212
0.008256859566708505,0.008083306166885901
0.008263821695297525,0.008091441113359653
0.008283197755310487,0.008099586998140127
0.008299485422698615,0.008107743849342255
0.008307437278234055,0.008115911695187788
0.008311986773302457,0.008124090564005803
0.008314376484029315,0.00813228048423328
0.008318526661606915,0.008140481484415627
0.008335798344469215,0.008148693593207239
0.008339151511952914,0.008156916839372025
0.008341083605214204,0.008165151251783992
0.008354294124085872,0.008173396859427785
0.008358934788687114,0.008181653691399251
0.008359407294943146,0.00818992177690601
0.008360763337323399,0.008198201145268017
0.008363279812764114,0.008206491825918136
0.008370433431278981,0.008214793848402718
0.008383907482810024,0.008223107242382182
0.008393482845355626,0.00823143203763159
0.008403732834653087,0.008239768264041235
0.008411388152017418,0.008248115951617247
0.008433362778329193,0.008256475130482173
0.008449520921394935,0.00826484583087557
0.008461188822781116,0.008273228083154617
0.008469456686851583,0.008281621917794732
0.008475927384430072,0.008290027365390147
0.008478262174470487,0.00829844445665456
0.008490786062832545,0.008306873222421735
0.008494843668551078,0.008315313693646114
